6.891435478755959798e-02
6.866668664185621163e-02
6.792794261163645486e-02
6.671073495869278558e-02
6.503553298903524960e-02
6.292987724394140392e-02
6.042735651590423751e-02
5.756641478647681054e-02
5.438906173549400841e-02
5.093956021903687376e-02
4.726315782539051297e-02
4.340491869963213067e-02
3.940869802224721691e-02
3.531628662263231605e-02
3.116673878441896667e-02
2.699588356686011270e-02
2.283600969408648013e-02
1.871570658946808408e-02
1.465983943207425574e-02
1.068963389772680135e-02
6.822846072333863324e-03
3.073994379680392627e-03
-5.453672529310245928e-04
-4.026352804913793139e-03
-7.362438779591956757e-03
-1.054916152838254913e-02
-1.358382588679728740e-02
-1.646523117742403064e-02
-1.919341848182253008e-02
-2.176944133332741824e-02
-2.419516061383572211e-02
-2.647306340985343051e-02
-2.860610484774557538e-02
-3.059757143477290914e-02
-3.245096413225483784e-02
-3.416989923671007873e-02
-3.575802510582901800e-02
-3.721895280729808908e-02
-3.855619886432216231e-02
-3.977313840216468999e-02
-4.087296714996965091e-02
-4.185867091040533505e-02
-4.273300126831915818e-02
-4.349845646320074644e-02
-4.415726649568925410e-02
-4.471138167356526749e-02
-4.516246392712180285e-02
-4.551188033761881246e-02
-4.576069842627569773e-02
-4.590968284625775164e-02
-4.595929320758720266e-02
-4.590968284625775164e-02
-4.576069842627569773e-02
-4.551188033762040147e-02
-4.516246392712341962e-02
-4.471138167356528137e-02
-4.415726649568938594e-02
-4.349845646320232156e-02
-4.273300126831919982e-02
-4.185867091040533505e-02
-4.087296714996972724e-02
-3.977313840216468999e-02
-3.855619886432216231e-02
-3.721895280729810296e-02
-3.575802510582901800e-02
-3.416989923671111956e-02
-3.245096413225469906e-02
-3.059757143477281199e-02
-2.860610484774549905e-02
-2.647306340985104353e-02
-2.419516061383576028e-02
-2.176944133332575637e-02
-1.919341848182253008e-02
-1.646523117742403064e-02
-1.358382588679728740e-02
-1.054916152838254913e-02
-7.362438779591981911e-03
-4.026352804913793139e-03
-5.453672529310245928e-04
3.073994379680392627e-03
6.822846072332862388e-03
1.068963389772685339e-02
1.465983943207425574e-02
1.871570658946434748e-02
2.283600969408648013e-02
2.699588356686011270e-02
3.116673878441896667e-02
3.531628662263233687e-02
3.940869802224721691e-02
4.340491869963213067e-02
4.726315782539051297e-02
5.093956021903687376e-02
5.438906173549644396e-02
5.756641478647674115e-02
6.042735651590792206e-02
6.292987724394089044e-02
6.503553298904234115e-02
6.671073495869278558e-02
6.792794261163645486e-02
6.866668664185621163e-02
6.891435478755959798e-02
