2.823644313429460873e+00,-1.252994972189218001e-02,-1.570600796670926572e-02,-1.226050608353861440e-02
-1.252994972189246797e-02,2.650239169544098328e+00,-1.260623984162990811e-02,-1.543807032447111760e-01
-1.570600796670982430e-02,-1.260623984162985954e-02,2.658578274262409114e+00,-1.246496250043891557e-01
-1.226050608353803674e-02,-1.543807032447111482e-01,-1.246496250043902937e-01,1.250938093918774419e+00
