1.715792661103710870e+00,9.858198729127567658e-03,2.814751699630984039e-01,3.487182644638600615e-01,3.761092056757532331e-01,7.890326764781677160e-02,8.066013141425272259e-01,-2.356210281877169355e-01,9.043516983471329429e-02,1.297790591873778931e-01,1.124129941938310173e+00,-3.369869160675869058e-01,-1.600823278989763621e+00
9.858198729127007343e-03,1.856954351931866087e+00,3.261337054205790675e-01,-2.306336870533267080e-01,9.321503045788059882e-02,1.457566338021182295e-01,2.684630595398224684e-01,-2.298699070717680482e-01,3.283465261820149583e-02,-7.644070171350900167e-02,4.240076800788533662e-01,5.111543258466643563e-02,-6.042288266179958178e-01
2.814751699630989035e-01,3.261337054205787345e-01,1.594583125525346423e+00,2.742020442977368896e-02,-3.753150494473888599e-01,-2.325914283469253108e-01,-8.178368778022059304e-01,4.213272540553305578e-01,-1.024057934585911045e-01,1.341255175767244907e-02,-1.227105844635900223e+00,2.214786310518331303e-01,1.726456524136957160e+00
3.487182644638599505e-01,-2.306336870533272909e-01,2.742020442977288058e-02,1.702756828604672590e+00,-2.325295952211042239e-01,5.854593297690782044e-02,-4.333102491207473372e-01,8.614846377867258972e-03,-1.655601526875159768e-02,-1.742264828385922115e-01,-5.149059273150695670e-01,3.108262232473322784e-01,7.783092228449113303e-01
3.761092056757535662e-01,9.321503045788062658e-02,-3.753150494473888599e-01,-2.325295952211042516e-01,1.548619058459230979e+00,-6.547817471214711915e-02,-4.161612751385426190e-01,2.907736727595769399e-01,-1.978803565724777391e-01,-2.221872019408036858e-01,-3.875151773823405366e-01,2.130971353289266568e-01,5.100042180056245655e-01
7.890326764781686875e-02,1.457566338021183405e-01,-2.325914283469252553e-01,5.854593297690775799e-02,-6.547817471214778529e-02,1.684516124803677073e+00,-2.115726149694042713e-01,1.633267827730027488e-01,-1.269133440862577622e-01,2.431953767356001828e-01,-3.610561582752906673e-02,3.659855696936974156e-02,2.424915235544687908e-01
8.066013141425276700e-01,2.684630595398225239e-01,-8.178368778022049312e-01,-4.333102491207476148e-01,-4.161612751385428410e-01,-2.115726149694041325e-01,9.755339127134284860e-01,2.136757597415644139e-01,-7.407867093090084176e-02,-1.289572482592589997e-01,-1.035229530483394056e+00,2.378905750166619981e-01,1.078807729164094065e+00
-2.356210281877172130e-01,-2.298699070717682147e-01,4.213272540553307244e-01,8.614846377867343974e-03,2.907736727595773840e-01,1.633267827730026378e-01,2.136757597415638865e-01,1.646132773672539074e+00,2.876626316308918910e-03,-2.305924904064201794e-02,4.035661414217547871e-01,2.081496351628383257e-01,-4.502673147560961597e-01
9.043516983471333592e-02,3.283465261820147502e-02,-1.024057934585911045e-01,-1.655601526875154564e-02,-1.978803565724779057e-01,-1.269133440862577900e-01,-7.407867093090070298e-02,2.876626316308728958e-03,1.532161218688612214e+00,3.008836214112255852e-02,2.514851946426198762e-02,-1.265669503766187788e-02,1.881927159533295646e-01
1.297790591873778654e-01,-7.644070171350896004e-02,1.341255175767254275e-02,-1.742264828385923503e-01,-2.221872019408036025e-01,2.431953767355997387e-01,-1.289572482592591662e-01,-2.305924904064200059e-02,3.008836214112252730e-02,1.627723466423908638e+00,9.934973791923182307e-02,-2.095198627009746406e-02,1.740131805018267919e-01
1.124129941938311061e+00,4.240076800788538658e-01,-1.227105844635901111e+00,-5.149059273150701221e-01,-3.875151773823404810e-01,-3.610561582752897652e-02,-1.035229530483393168e+00,4.035661414217546206e-01,2.514851946426186619e-02,9.934973791923171205e-02,4.251967699560948444e-01,2.905245166915245147e-01,1.648885877450492643e+00
-3.369869160675870168e-01,5.111543258466653278e-02,2.214786310518329360e-01,3.108262232473321673e-01,2.130971353289269343e-01,3.659855696936973463e-02,2.378905750166618593e-01,2.081496351628380204e-01,-1.265669503766197503e-02,-2.095198627009744671e-02,2.905245166915246258e-01,1.429765136820040583e+00,-3.969944291506942724e-01
-1.600823278989765175e+00,-6.042288266179969281e-01,1.726456524136957160e+00,7.783092228449122185e-01,5.100042180056237884e-01,2.424915235544688186e-01,1.078807729164094065e+00,-4.502673147560964373e-01,1.881927159533298144e-01,1.740131805018269029e-01,1.648885877450492421e+00,-3.969944291506942724e-01,-8.598757681140479781e-01
