1.786037150883157398e+00,1.209545231196685125e-02,1.727413216333892887e-01,2.932031391415873545e-01,4.275969582768646693e-01,3.865923650828514968e-02,7.249420429748026917e-02,-3.566803036047640901e-02,6.156121102448967042e-01,-3.750553073078531918e-01,-3.373435818196819369e-01,-2.511079002818358274e-01,-1.634663636484001259e+00,-2.103752152727835223e-01,9.406324524114016705e-02,7.159501473375819852e-03
1.209545231196696054e-02,1.832555894316347356e+00,2.869063986528597177e-01,-1.457991934038525006e-01,1.573884055334975884e-01,3.786556832807818490e-02,2.100036895081344446e-01,-8.660826820408244753e-03,3.772048450585185342e-01,-6.162860041516239618e-02,-2.211514227047232661e-01,-9.347266094693456109e-03,-8.400540171387694821e-01,-1.865633145137872151e-01,-2.612019495032248950e-01,-1.946041080224243398e-03
1.727413216333898993e-01,2.869063986528596066e-01,1.701812136058347802e+00,-1.327926609323602097e-02,-4.198820139863789769e-01,-8.480673102711021316e-02,-2.648810953992176698e-01,9.534026951217437415e-03,-7.400027945189723289e-01,3.128820515373364475e-01,4.086483014386856349e-01,1.222138759229402377e-01,1.821618247006333569e+00,-2.841852509346949329e-01,-1.195114647590650864e-01,-4.439555123083108353e-03
2.932031391415869104e-01,-1.457991934038528059e-01,-1.327926609323589260e-02,1.774454258378654448e+00,-3.185910092277700612e-01,-1.557684432157411397e-02,3.010313955493908525e-02,3.321652152011310422e-02,-3.241456496284046973e-01,3.027426623033815933e-01,1.711644103554591789e-01,2.487736231251097552e-01,1.003345103780898917e+00,-2.171368388024400298e-01,3.271093339353218221e-01,-7.591968566596009630e-04
4.275969582768644472e-01,1.573884055334976440e-01,-4.198820139863794765e-01,-3.185910092277698391e-01,1.499338716636814395e+00,-4.219451009864030877e-02,-1.508174994708380290e-01,2.501089403038047124e-02,-5.447652726754250718e-01,4.147038863137805786e-01,2.673325461272849646e-01,2.576109236387074120e-01,9.236044850482585389e-01,-2.645350747511847622e-01,3.123325865042233529e-01,-3.967888513172333764e-02
3.865923650828503866e-02,3.786556832807812939e-02,-8.480673102711032418e-02,-1.557684432157412438e-02,-4.219451009863946916e-02,1.701262696224310256e+00,-1.669431570569741494e-02,-1.931795172590636267e-03,-4.931899762963258549e-02,-5.002352146881632045e-02,1.361034468336526360e-01,7.001759324884994362e-02,1.211286917699534033e-01,-8.832354828927704293e-01,-5.852560595172534574e-01,2.404525939562607989e-02
7.249420429748025529e-02,2.100036895081344168e-01,-2.648810953992175588e-01,3.010313955493879728e-02,-1.508174994708376404e-01,-1.669431570569751902e-02,1.648343227551876122e+00,1.366819259948865242e-04,-2.407238998524496298e-01,-3.975437162884274539e-02,9.601543442827707719e-02,-9.954656734006690766e-02,3.653596355771592807e-01,-5.118247457542730583e-01,7.794659528031390172e-01,-1.658272496330890841e-02
-3.566803036047643677e-02,-8.660826820408244753e-03,9.534026951217465171e-03,3.321652152011309728e-02,2.501089403038010348e-02,-1.931795172590768757e-03,1.366819259957814789e-04,1.824412952630410034e+00,1.617686826340262451e-01,9.211185956019075916e-02,2.106321260303910536e-01,-1.265436678557525230e-01,-6.522149939671298413e-02,-1.179860508692153961e-02,4.226928840823978434e-02,2.966313360826527273e-02
6.156121102448972593e-01,3.772048450585187007e-01,-7.400027945189723289e-01,-3.241456496284041977e-01,-5.447652726754251828e-01,-4.931899762963285611e-02,-2.407238998524497409e-01,1.617686826340262729e-01,1.036106817017516946e+00,2.726083816248933145e-01,3.832890887152018422e-01,8.101372627133304749e-02,1.495235131697592701e+00,6.406151481290528471e-01,-7.771245334404415228e-01,-7.979163486816578943e-02
-3.750553073078539690e-01,-6.162860041516251414e-02,3.128820515373373912e-01,3.027426623033814268e-01,4.147038863137805231e-01,-5.002352146881611228e-02,-3.975437162884260661e-02,9.211185956019081467e-02,2.726083816248933145e-01,1.532558046738665469e+00,-8.387689011701571218e-02,-4.454401867854882596e-02,-7.668700846105719338e-01,5.827023197754841455e-01,3.261243708749788084e-01,3.123051874909325148e-02
-3.373435818196819924e-01,-2.211514227047233772e-01,4.086483014386858015e-01,1.711644103554591789e-01,2.673325461272851866e-01,1.361034468336526637e-01,9.601543442827703556e-02,2.106321260303910814e-01,3.832890887152002879e-01,-8.387689011701610076e-02,1.444842294813700301e+00,-1.404530386201935932e-01,-8.176350002935854899e-01,-8.394970897167791657e-01,-1.150883649340772169e-01,-5.085904468243353932e-02
-2.511079002818357164e-01,-9.347266094693641725e-03,1.222138759229400712e-01,2.487736231251098662e-01,2.576109236387071899e-01,7.001759324884990199e-02,-9.954656734006676888e-02,-1.265436678557523842e-01,8.101372627133295035e-02,-4.454401867854874270e-02,-1.404530386201938708e-01,1.565362523994655586e+00,-4.366875092173336803e-01,-2.229212242137562638e-01,-9.313369396976519665e-01,-9.720514869091831031e-03
-1.634663636484001259e+00,-8.400540171387702593e-01,1.821618247006335789e+00,1.003345103780899805e+00,9.236044850482587609e-01,1.211286917699539167e-01,3.653596355771592252e-01,-6.522149939671331720e-02,1.495235131697592479e+00,-7.668700846105721558e-01,-8.176350002935870442e-01,-4.366875092173337913e-01,-2.143187839719230769e+00,1.079678434927997394e-01,-3.779451068182614060e-02,-4.245067249332117737e-02
-2.103752152727838554e-01,-1.865633145137874371e-01,-2.841852509346955435e-01,-2.171368388024402518e-01,-2.645350747511848732e-01,-8.832354828927709844e-01,-5.118247457542733914e-01,-1.179860508692139216e-02,6.406151481290528471e-01,5.827023197754837014e-01,-8.394970897167783885e-01,-2.229212242137560696e-01,1.079678434927999753e-01,-5.728495205016685077e+00,2.378584958645249547e-03,5.863864622302298333e-04
9.406324524114056951e-02,-2.612019495032256167e-01,-1.195114647590653362e-01,3.271093339353223217e-01,3.123325865042235194e-01,-5.852560595172534574e-01,7.794659528031392393e-01,4.226928840823966638e-02,-7.771245334404415228e-01,3.261243708749786974e-01,-1.150883649340770504e-01,-9.313369396976517445e-01,-3.779451068182602957e-02,2.378584958645261691e-03,-5.729967089431333704e+00,-1.919515189219749007e-02
7.159501473375824189e-03,-1.946041080224244265e-03,-4.439555123083109220e-03,-7.591968566595976020e-04,-3.967888513172334458e-02,2.404525939562609030e-02,-1.658272496330890147e-02,2.966313360826530396e-02,-7.979163486816578943e-02,3.123051874909320291e-02,-5.085904468243349075e-02,-9.720514869091837970e-03,-4.245067249332115655e-02,5.863864622302320017e-04,-1.919515189219747273e-02,-4.216131783518392018e-01
