-2.418500503308220306e+00,-3.408987738766789288e+00,4.083572024510648824e-01,-1.231658215966690839e-01
-3.408987738766787068e+00,2.418934971726547367e+00,-6.320659682266746016e-01,-4.102694219468850378e-01
4.083572024510662146e-01,-6.320659682266748236e-01,-2.422043394340279931e+00,-3.347932572089124204e+00
-1.231658215966672243e-01,-4.102694219468858705e-01,-3.347932572089121095e+00,2.594160842378649967e+00
