1.714219780778506896e+00,5.159949922326004246e-03,2.810973942330432518e-01,3.490762070186221311e-01
5.159949922325132547e-03,1.842976419540550914e+00,3.313652486851546564e-01,-2.318684697917755000e-01
2.810973942330390329e-01,3.313652486851546008e-01,1.608061808776096946e+00,2.389470637067544687e-02
3.490762070186202437e-01,-2.318684697917751392e-01,2.389470637067392031e-02,1.703446086999690579e+00
